1046;ING;1204;1;BIOLOGIA DE LOS MICROORGANISMO;5;;;10:30 -13:20;;;;04-04-2018;C-218;PRBA;ARAYA/ARANCIBIA BLANCA BEGONA;
1046;ING;1204;1;BIOLOGIA DE LOS MICROORGANISMO;5;;;10:30 -13:20;;;;09-05-2018;C-218;PRBA;ARAYA/ARANCIBIA BLANCA BEGONA;
1046;ING;1204;1;BIOLOGIA DE LOS MICROORGANISMO;5;;;10:30 -13:20;;;;06-06-2018;C-218;PRBA;ARAYA/ARANCIBIA BLANCA BEGONA;
1046;ING;1204;1;BIOLOGIA DE LOS MICROORGANISMO;5;;;14:30 -17:20;;;;20-06-2018;C-001;PRBA;ARAYA/ARANCIBIA BLANCA BEGONA;
1055;ING;1204;2;BIOLOGIA DE LOS MICROORGANISMO;5;;;09:30 -12:20;;;;;B-25;CLAS;SAN MARTIN/DAVISON JESSICA KATHERINE;
1055;ING;1204;2;BIOLOGIA DE LOS MICROORGANISMO;5;;08:30 -10:20;;;;;;L.CS.ING.;LABT;SAN MARTIN/DAVISON JESSICA KATHERINE;
1055;ING;1204;2;BIOLOGIA DE LOS MICROORGANISMO;5;;;09:30 -12:20;;;;04-04-2018;B-25;PRBA;SAN MARTIN/DAVISON JESSICA KATHERINE;
1055;ING;1204;2;BIOLOGIA DE LOS MICROORGANISMO;5;;;09:30 -12:20;;;;09-05-2018;B-25;PRBA;SAN MARTIN/DAVISON JESSICA KATHERINE;
1055;ING;1204;2;BIOLOGIA DE LOS MICROORGANISMO;5;;;09:30 -12:20;;;;06-06-2018;B-25;PRBA;SAN MARTIN/DAVISON JESSICA KATHERINE;
1055;ING;1204;2;BIOLOGIA DE LOS MICROORGANISMO;5;;;14:30 -17:20;;;;20-06-2018;B-24;PRBA;SAN MARTIN/DAVISON JESSICA KATHERINE;
1778;ING;1202;1;CALCULO I;6;;;;17:30 -19:20;;;;M-101;AYUD;CUOMO/. MICHELA;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1778;ING;1202;1;CALCULO I;6;;13:30 -15:20;;;;;;C-014;CLAS;CUOMO/. MICHELA;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1778;ING;1202;1;CALCULO I;6;;;;13:30 -15:20;;;;C-013;CLAS;CUOMO/. MICHELA;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
1778;ING;1202;1;CALCULO I;6;19:30 -22:20;;;;;;26-03-2018;C-109;PRBA;CUOMO/. MICHELA;BASES PARA EL ESTUDIO DE LA ING,ALGEBRA E INTRODUCCION AL CALC,PROGRAMACION
